Obs,Hubids,Eircode,Month,TwoHrSlot,%gas,heat_mean,heat_stddev,h_pr0-1,h_pr1-10,h_pr10-20,h_pr20-30,h_pr30-40,h_pr40-50,h_pr50-60,h_pr60-70,h_pr70-80,h_pr80-90,h_pr90-99,h_pr99-100,boiler_mean,boiler_stddev,b_pr0-1,b_pr1-10,b_pr10-20,b_pr20-30,b_pr30-40,b_pr40-50,b_pr50-60,b_pr60-70,b_pr70-80,b_pr80-90,b_pr90-99,b_pr99-100
5881,59,A63,7,4,0.730147934,11.24601259,27.50303594,0.834721986,0.002040469,0.002890665,0.007481721,0.003230743,0.040979425,0.031457235,0.0039109,0.012752933,0.001190274,0.001190274,0.058153375,6.230147929,17.73258465,0.869920082,0.002550587,0.004250978,0.014963442,0.027376297,0.041149464,0.006971603,0.008331916,0.00952219,0.013603129,0.000680156,0.000680156
5938,59,A63,7,6,0.72819131,11.60932973,28.98885318,0.843044796,0.001178848,0.001178848,0.009599192,0.004210172,0.028123947,0.020208825,0.004041765,0.012293702,0.001684069,0.001852476,0.072583361,4.587605268,16.23034814,0.903502863,0.010272819,0.007241495,0.012798922,0.009093971,0.01667228,0.009430785,0.003368137,0.011451667,0.015156618,0.000168407,0.000842034
5943,59,A63,7,8,0.72808346,7.788019519,25.97680861,0.910482921,0.001177856,0.002355713,0.002019182,0.001850917,0.005216221,0.003701834,0.001850917,0.001346121,0.001850917,0.001009591,0.067137809,1.342823488,8.850382923,0.970048797,0.002860508,0.004374895,0.003028773,0.003028773,0.00454316,0.003533569,0.002355713,0.001850917,0.004038364,0.00033653,0
5942,59,A63,7,10,0.728205991,7.077196229,25.19790631,0.92123864,0.002356109,0.002187816,0.001178055,0.001514642,0.001346348,0.001178055,0.001178055,0.001009761,0.000841468,0.001009761,0.064961292,0.731235273,6.533304431,0.982160889,0.003029283,0.003197577,0.001851229,0.001009761,0.001682935,0.001682935,0.001346348,0.002187816,0.001851229,0,0
5943,59,A63,7,12,0.727073868,6.411711256,23.58659063,0.924785462,0.002019182,0.000673061,0.001009591,0.001682652,0.007908464,0.003701834,0.001850917,0.000504796,0.001177856,0.000673061,0.054013125,0.688356047,6.530277103,0.984519603,0.002692243,0.001682652,0.001346121,0.002355713,0.000673061,0.001009591,0.002187447,0.001009591,0.002187447,0,0.00033653
5931,59,A63,7,14,0.727196088,6.818664648,23.57089542,0.906423875,0.006744225,0.002866296,0.00657562,0.00269769,0.010284944,0.005563986,0.001686056,0.004215141,0.001517451,0.001854662,0.049570056,2.29505986,11.29604256,0.946889226,0.007081437,0.003709324,0.007587253,0.003372113,0.013994267,0.002191873,0.004046535,0.007924465,0.00269769,0.000168606,0.000337211
5946,59,A63,7,16,0.727379751,12.53615876,30.93672884,0.841237807,0.003868147,0.003699966,0.004709048,0.002859065,0.022031618,0.009922637,0.005213589,0.010258998,0.004036327,0.002354524,0.089808274,6.016969399,19.47764019,0.894046418,0.004540868,0.00605449,0.015472587,0.008409014,0.009249916,0.008072654,0.008240834,0.015640767,0.028422469,0.000840901,0.001009082
5951,59,A63,7,18,0.727104688,7.036330031,23.63227421,0.903377584,0.004200975,0.004032936,0.005881364,0.003864897,0.010082339,0.007729793,0.004032936,0.004200975,0.003864897,0.002688624,0.046042682,2.231742559,11.05200062,0.947571837,0.00504117,0.004369014,0.010754495,0.008906066,0.005377248,0.004032936,0.004369014,0.004369014,0.003696858,0.000672156,0.000840195
5944,59,A63,7,20,0.726783311,7.593573343,24.80159097,0.898048452,0.003701211,0.004205922,0.010935397,0.003869448,0.006561238,0.004710633,0.002187079,0.00538358,0.003532974,0.003196501,0.053667564,1.918539695,10.6561235,0.958613728,0.003869448,0.004710633,0.004710633,0.006056528,0.005215343,0.002523553,0.003364738,0.005720054,0.003869448,0.000841184,0.000504711
5937,59,A63,7,22,0.727977093,4.346336529,19.46325967,0.946774465,0.001347482,0.001515917,0.000842176,0.000842176,0.006737409,0.004042446,0.001179047,0.000168435,0.000673741,0.000505306,0.0353714,0.380427827,4.552663651,0.989220145,0.002189658,0.001684352,0.001852788,0.000842176,0.001010611,0.001010611,0.000505306,0.000505306,0.001010611,0.000168435,0
6021,60,A63,8,0,0.733266899,2.812805182,16.45849578,0.970935061,0.000166085,0.000166085,0.000498256,0.000166085,0.000166085,0,0,0.000166085,0.000166085,0,0.027570171,0.265022422,4.049928307,0.993854841,0.000996512,0.000996512,0.000332171,0.000498256,0.001162598,0.000332171,0.000166085,0.000498256,0.001162598,0,0
5990,60,A63,8,2,0.734056761,2.957111852,16.59806779,0.966277129,0.00033389,0.00033389,0.003505843,0.000834725,0.00066778,0,0.000166945,0,0,0.000166945,0.027712855,0.476510854,5.086390854,0.987479132,0.000834725,0.002003339,0.003839733,0.001502504,0.001168614,0.00066778,0.000500835,0,0.001669449,0.000166945,0.000166945
5993,60,A63,8,4,0.734690472,10.84450192,27.48099551,0.845986985,0.001168029,0.002336059,0.007175038,0.001501752,0.036542633,0.028533289,0.002002336,0.0125146,0.000667445,0.000333723,0.061238111,5.683397294,16.91507768,0.880527282,0.001334891,0.005339563,0.012014016,0.026864675,0.03737694,0.010345403,0.004171533,0.01001168,0.010345403,0.000333723,0.001334891
6016,60,A63,8,6,0.73387633,11.24519613,28.71436421,0.847905585,0.002160904,0.002160904,0.009142287,0.004155585,0.02293883,0.02244016,0.002825798,0.010472074,0.002160904,0.001163564,0.072473404,4.516655593,15.79658085,0.901263298,0.009308511,0.00880984,0.013796543,0.01462766,0.012632979,0.010804521,0.003823138,0.009973404,0.014793883,0,0.000166223
6005,60,A63,8,8,0.734054954,8.064796006,26.2346266,0.904746045,0.002331391,0.001998335,0.003996669,0.002331391,0.004829309,0.00316403,0.002331391,0.003497086,0.002830974,0.002664446,0.065278934,1.51973355,9.409597452,0.966361366,0.003497086,0.003663614,0.003996669,0.003330558,0.00549542,0.003330558,0.002830974,0.003996669,0.002664446,0.000499584,0.000333056
6042,60,A63,8,10,0.733531943,7.845051308,26.11609196,0.909632572,0.001489573,0.002979146,0.002482622,0.001820589,0.003972195,0.003641178,0.001324065,0.001324065,0.001655081,0.001655081,0.068023833,1.124230388,7.943800416,0.973849719,0.002151605,0.004137703,0.003310162,0.002482622,0.005461768,0.001324065,0.001820589,0.002482622,0.00264813,0.000165508,0.000165508
6058,60,A63,8,12,0.732750083,6.97872235,24.35365659,0.915648729,0.001815781,0.002145923,0.002145923,0.001980852,0.008748762,0.004787058,0.001980852,0.001485639,0.00165071,0.000660284,0.056949488,0.885028062,7.183861345,0.980026411,0.001815781,0.002476065,0.003136349,0.002641136,0.001815781,0.002310994,0.001485639,0.001485639,0.002476065,0,0.000330142
6077,60,A63,8,14,0.732927431,6.912111244,23.9090268,0.909823926,0.004278427,0.001974659,0.00641764,0.002961988,0.007569524,0.004607537,0.002797433,0.004442982,0.001645549,0.001480994,0.051999342,2.090077345,10.96951438,0.954418299,0.003949317,0.003784762,0.00641764,0.004936646,0.009050518,0.003126543,0.003784762,0.005759421,0.003784762,0.000164555,0.000822774
6054,60,A63,8,16,0.733894945,12.75391477,31.13049527,0.836967294,0.003303601,0.005450942,0.005450942,0.004459861,0.021308226,0.010241163,0.004955401,0.009745623,0.003964321,0.002312521,0.091840106,5.625470772,18.3016219,0.89345887,0.005120581,0.007763462,0.015196564,0.009415263,0.011562603,0.013544764,0.007763462,0.014370664,0.019821606,0.00066072,0.00132144
6056,60,A63,8,18,0.73348745,8.113226551,25.07953114,0.885898283,0.005614267,0.005779392,0.006935271,0.004953765,0.012054161,0.009081902,0.005449141,0.004293263,0.00511889,0.003632761,0.051188904,3.056720614,13.13393604,0.930317041,0.00660502,0.007926024,0.012054161,0.0084214,0.009081902,0.004953765,0.005779392,0.006274769,0.006439894,0.000495376,0.001651255
6057,60,A63,8,20,0.733531451,7.973435688,25.27766888,0.891695559,0.003467063,0.005448242,0.012877662,0.003632161,0.005778438,0.005283143,0.003136866,0.007099224,0.002641572,0.003467063,0.055473006,2.163084033,11.3756223,0.952947003,0.004622751,0.005778438,0.007099224,0.004292554,0.00561334,0.002476474,0.005778438,0.005778438,0.003797259,0.000495295,0.001320786
6039,60,A63,8,22,0.734227521,4.620930617,20.12832093,0.945189601,0.000993542,0.000496771,0.000827952,0.001159132,0.006789204,0.003974168,0.000496771,0.000993542,0.00016559,0.000662361,0.038251366,0.527107139,5.525751908,0.987911906,0.001159132,0.001490313,0.002152674,0.001159132,0.001655903,0.000827952,0.000993542,0.000827952,0.001821494,0,0
6039,60,A63,9,0,0.734889882,2.629160456,15.86468594,0.972512005,0,0.000331181,0.000496771,0.00016559,0.000331181,0.000331181,0.00016559,0.00016559,0.00016559,0,0.02533532,0.752127832,6.978968638,0.985924822,0.00016559,0.001655903,0.001490313,0.000993542,0.003311807,0.001324723,0.000496771,0.000662361,0.003642987,0,0.000331181
6001,60,A63,9,2,0.735877354,3.000549911,16.48725402,0.963339443,0.000333278,0.000833194,0.006665556,0,0.000333278,0,0,0.002166306,0,0.000166639,0.026162306,1.274270964,9.159966279,0.97583736,0.000499917,0.002499583,0.004999167,0.001333111,0.002166306,0.002166306,0.00149975,0.003332778,0.004165972,0.000333278,0.001166472
6025,60,A63,9,4,0.73593361,10.83357677,27.14943695,0.83966805,0.001825726,0.002489627,0.011618257,0.003485477,0.038340249,0.028215768,0.001991701,0.012282158,0.000995851,0.0006639,0.058423237,7.085278028,19.23562726,0.856929461,0.002323651,0.005809129,0.01659751,0.028879668,0.038174274,0.011784232,0.004149378,0.014605809,0.017925311,0.00033195,0.002489627
6026,60,A63,9,6,0.735313641,12.56018915,29.5157038,0.818453369,0.003650846,0.004314637,0.017922337,0.007965483,0.02787919,0.019415865,0.005808165,0.016096913,0.003650846,0.003153004,0.071689346,6.837338194,19.25154155,0.852140724,0.014437438,0.013939595,0.022402921,0.016096913,0.022900763,0.011948224,0.007633588,0.016262861,0.019415865,0.00066379,0.002157318
6033,60,A63,9,8,0.735454998,7.707624731,25.81875446,0.909332007,0.002486325,0.003149345,0.002486325,0.00265208,0.003812365,0.00265208,0.002486325,0.001823305,0.00232057,0.001491795,0.065307476,1.948516495,10.90314918,0.955909166,0.00530416,0.007458976,0.00497265,0.003812365,0.005967181,0.003149345,0.00198906,0.003480855,0.005967181,0.00066302,0.00132604
6023,60,A63,9,10,0.734517682,7.146305827,25.01419987,0.917150921,0.002158393,0.002490453,0.001992363,0.002490453,0.002324423,0.002656483,0.002490453,0.001328242,0.002158393,0.001826332,0.06093309,1.09003819,7.954996141,0.973767226,0.003320604,0.004482816,0.003652665,0.002324423,0.002490453,0.001992363,0.001992363,0.002324423,0.003652665,0,0
6031,60,A63,9,12,0.734704029,6.682341236,23.73941628,0.917924059,0.0016581,0.00281877,0.00182391,0.00248715,0.008622119,0.005471729,0.00232134,0.00132648,0.0016581,0.00182391,0.052064334,1.116398606,8.236037466,0.975460123,0.00248715,0.00414525,0.00232134,0.00281877,0.00265296,0.00215553,0.00215553,0.00099486,0.00397944,0.00082905,0
6038,60,A63,9,14,0.735674064,7.115866172,23.69636939,0.900629347,0.004637297,0.003477973,0.007287181,0.004968533,0.011758861,0.006459092,0.004306062,0.003974826,0.00298112,0.001656178,0.047863531,2.782378274,12.44117744,0.938887049,0.004968533,0.004471679,0.008280888,0.007949652,0.01324942,0.003974826,0.005962239,0.00513415,0.005962239,0.000828089,0.000331236
6049,60,A63,9,16,0.73499752,14.62187138,32.31238223,0.799636304,0.008265829,0.007769879,0.010745578,0.009423045,0.021656472,0.01355596,0.009423045,0.015043809,0.00578608,0.005455447,0.093238552,8.320532309,22.04803853,0.844106464,0.010910894,0.011737477,0.018019507,0.014217226,0.016696975,0.012729377,0.015539759,0.019176723,0.034551165,0.001157216,0.001157216
6041,60,A63,9,18,0.734977653,11.50852508,28.44857737,0.82718093,0.00811124,0.008442311,0.014070518,0.014401589,0.017712299,0.011918557,0.010097666,0.010925343,0.010759808,0.009104453,0.057275286,6.483363684,18.97018324,0.864426419,0.010428737,0.011753021,0.020526403,0.017877835,0.015063731,0.01142195,0.012580699,0.013739447,0.018539977,0.003145175,0.000496607
6048,60,A63,9,20,0.734953704,9.126653441,26.63964422,0.873346561,0.004464286,0.006448413,0.014384921,0.00462963,0.008267196,0.005456349,0.005787037,0.00843254,0.004298942,0.005787037,0.05869709,3.848693782,15.40325043,0.921792328,0.005952381,0.009589947,0.009920635,0.008101852,0.008597884,0.005621693,0.007440476,0.008597884,0.009093915,0.001157407,0.004133598
6035,60,A63,9,22,0.735542668,4.369743163,19.55281432,0.946147473,0.002154101,0.001657001,0.0008285,0.0009942,0.006462303,0.003645402,0.0009942,0.0003314,0.0001657,0.0001657,0.036454018,0.841855845,7.020928418,0.97945319,0.003148302,0.003479702,0.001159901,0.003976802,0.002319801,0.001491301,0.0004971,0.0008285,0.003314002,0,0.0003314
5374,59,A63,10,0,0.752326014,2.629475253,15.2818007,0.966691477,0.000930406,0.001860811,0.002232974,0.001116487,0.002232974,0.000186081,0.000930406,0.00167473,0.000558243,0.000930406,0.020655006,1.600967629,10.54385171,0.970785262,0.002419055,0.003535541,0.00334946,0.001860811,0.001488649,0.001302568,0.001488649,0.002419055,0.010606624,0.000372162,0.000372162
5370,59,A63,10,2,0.751769088,3.448472996,16.87328269,0.950837989,0.000744879,0.00018622,0.013407821,0.002048417,0.000931099,0.001117318,0.000931099,0.004841713,0.000744879,0,0.024208566,2.451508398,12.87891837,0.953631285,0.001862197,0.003724395,0.013221601,0.002234637,0.001303538,0.002048417,0.001675978,0.005027933,0.012104283,0.00018622,0.002979516
5373,59,A63,10,4,0.752279918,14.43899129,29.70346064,0.771822073,0.005955704,0.004280663,0.024381165,0.006327936,0.048576214,0.037409269,0.00483901,0.028475712,0.002419505,0.001861158,0.063651591,11.47457665,24.15748881,0.775358273,0.007444631,0.008189094,0.028475712,0.037223153,0.043551089,0.024195049,0.010422483,0.027545133,0.031453564,0.000744463,0.005397357
5397,59,A63,10,6,0.751899203,16.63852138,32.45321653,0.747452288,0.007040949,0.007226237,0.027793218,0.019825829,0.036687048,0.018158236,0.013340745,0.022234575,0.008337966,0.007596813,0.084306096,12.82571798,25.81593853,0.750416898,0.016675931,0.016305355,0.033351862,0.028163795,0.032054845,0.021493422,0.029090235,0.023531592,0.040392811,0.002223457,0.006299796
5398,59,A63,10,8,0.753056688,9.954946266,27.29937805,0.856428307,0.006854391,0.009077436,0.01074472,0.008521675,0.011485735,0.008151167,0.008336421,0.009077436,0.006113375,0.007039644,0.058169692,6.280011122,18.85072387,0.866246758,0.010559466,0.017228603,0.020192664,0.011856243,0.017043349,0.008521675,0.01315302,0.010929974,0.020377918,0.000926269,0.002964061
5401,60,A63,10,10,0.753008702,8.772856873,25.70943816,0.870764673,0.008516941,0.007776338,0.007220885,0.010923903,0.009442696,0.007220885,0.00814664,0.008516941,0.005554527,0.005739678,0.050175893,4.671801518,16.09202492,0.892612479,0.014071468,0.013516016,0.012590261,0.013330865,0.011479356,0.009072394,0.01036845,0.007776338,0.013145714,0.000555453,0.001481207
5400,59,A63,10,12,0.751851852,8.916148137,25.89918372,0.868333333,0.010925926,0.007037037,0.005925926,0.007777778,0.014814815,0.007407407,0.006111111,0.007222222,0.007222222,0.008703704,0.048518519,4.763611114,16.64065944,0.895,0.015925926,0.012037037,0.009444444,0.010740741,0.012407407,0.006296296,0.009814815,0.010555556,0.015555556,0.000925926,0.001296296
5393,59,A63,10,14,0.751715186,11.76645652,28.45638277,0.813647321,0.013906916,0.010754682,0.019469683,0.011867235,0.015390321,0.014834044,0.011867235,0.011496384,0.009827554,0.01168181,0.055256814,7.714370487,20.37900285,0.831262748,0.018542555,0.017615427,0.023734471,0.014277767,0.024661598,0.011310959,0.015946597,0.018542555,0.020396811,0.001483404,0.002225107
5403,59,A63,10,16,0.751619471,28.76885065,39.01438238,0.569313344,0.020173977,0.026466778,0.028687766,0.028872848,0.047751249,0.029983343,0.024245789,0.039607625,0.020173977,0.020914307,0.143808995,21.56161394,31.1968614,0.593744216,0.025726448,0.032389413,0.047566167,0.039237461,0.04701092,0.032759578,0.037386637,0.044049602,0.091245604,0.004627059,0.004256894
5408,59,A63,10,18,0.751849112,28.29920489,38.82333318,0.580991124,0.018306213,0.022928994,0.025887574,0.024408284,0.045857988,0.03272929,0.031065089,0.032359467,0.029215976,0.024778107,0.131471893,21.21048449,30.96365581,0.597448225,0.026997041,0.031804734,0.044193787,0.041789941,0.046967456,0.031804734,0.045303254,0.03568787,0.083210059,0.003698225,0.011094675
5404,59,A63,10,20,0.750555144,16.52277942,32.61688168,0.742598075,0.014433753,0.018134715,0.023316062,0.018504811,0.027942265,0.015173945,0.016284234,0.017024426,0.010362694,0.013878608,0.08234641,11.21584013,24.01083593,0.759437454,0.022760918,0.029792746,0.030903035,0.023686158,0.031828275,0.017394523,0.023871207,0.015914138,0.035344189,0.002590674,0.006476684
5400,59,A63,10,22,0.751111111,6.19598148,21.70889039,0.906296296,0.005185185,0.004814815,0.006666667,0.008333333,0.011296296,0.005740741,0.00462963,0.004814815,0.004444444,0.004259259,0.033518519,3.453499987,13.77679213,0.92,0.008518519,0.01,0.011851852,0.009259259,0.011296296,0.005555556,0.008333333,0.005,0.00962963,0.000185185,0.00037037
5453,60,A63,11,0,0.753896937,5.379754261,21.15342447,0.929763433,0.001833853,0.002567394,0.004951403,0.002200624,0.005501559,0.004584632,0.002567394,0.003851091,0.002934165,0.001833853,0.0374106,3.784210537,15.90831478,0.931964056,0.003484321,0.007518797,0.005501559,0.007702182,0.006051715,0.0062351,0.004951403,0.006051715,0.013387126,0.000916926,0.0062351
5429,60,A63,11,2,0.755019341,4.731239639,19.6833661,0.936083993,0.00092098,0.001289372,0.007736231,0.001105176,0.007920427,0.005894272,0.001289372,0.003315528,0,0.000368392,0.034076257,3.411862253,14.8396668,0.937004973,0.002578744,0.004973292,0.009578191,0.004420704,0.006999447,0.006631055,0.002026156,0.006262663,0.01786701,0.000184196,0.001473568
5414,60,A63,11,4,0.756926487,12.77074254,28.97424282,0.808828962,0.002955301,0.002401182,0.023457702,0.002955301,0.029368304,0.035648319,0.005725896,0.020687107,0.001477651,0.002031769,0.064462505,9.989804264,23.30057744,0.8099372,0.004617658,0.007388253,0.030476542,0.01957887,0.038973033,0.024196528,0.00554119,0.018285925,0.032693018,0.000738825,0.007572959
5441,60,A63,11,6,0.755008271,22.3445139,36.85568316,0.679838265,0.010843595,0.010108436,0.030141518,0.009924646,0.040801323,0.025730564,0.011027385,0.037125528,0.011027385,0.010108436,0.123322919,17.74002942,30.03539746,0.682227532,0.022238559,0.017460026,0.026281933,0.027936041,0.045212277,0.025362985,0.036574159,0.034184892,0.069656313,0.002389267,0.010476015
5468,60,A63,11,8,0.753840527,14.39994514,31.07776999,0.780724214,0.012435991,0.009144111,0.019568398,0.014630578,0.030907096,0.014081931,0.01152158,0.010790051,0.011155816,0.010607169,0.074433065,10.29341626,23.34406687,0.784016094,0.017739576,0.020848574,0.038771031,0.021945867,0.021945867,0.012801756,0.019568398,0.021214338,0.03621068,0.000731529,0.004206291
5453,60,A63,11,10,0.754447093,10.84445259,28.28987372,0.841738493,0.010636347,0.010819732,0.008435723,0.010452962,0.010452962,0.008619109,0.011003118,0.009169265,0.008985879,0.010819732,0.058866679,6.964203183,19.67542268,0.850540987,0.015220979,0.019438841,0.017421603,0.014854209,0.014304053,0.013020356,0.016871447,0.011736659,0.024757014,0.000550156,0.001283697
